model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,227,432,title:identifier; description:identifier; manufacturer:categorical; price_text:text; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6601893699897343,0.00930012610132789,0.04735883424408015,0.9980150461196899
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,228,432,title:identifier; description:identifier; manufacturer:categorical; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6640544048313077,0.008330951456227947,0.04798464491362764,0.9999791383743286
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,229,432,title:identifier; description:identifier; manufacturer:categorical; price_text:identifier; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.7769628288693207,0.017486188173079526,0.06372881355932203,0.9990851879119873
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,230,432,title:identifier; description:identifier; manufacturer:categorical; price_text:identifier; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.7769628288693207,0.017486188173079526,0.06372881355932203,0.9990851879119873
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,231,432,title:identifier; description:identifier; manufacturer:categorical; price_text:identifier; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6601893699897343,0.00930012610132789,0.04735883424408015,0.9980150461196899
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,232,432,title:identifier; description:identifier; manufacturer:categorical; price_text:identifier; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6640544107837744,0.008330952099437142,0.04798464491362764,0.9999791383743286
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,233,432,title:identifier; description:identifier; manufacturer:categorical; price_text:categorical; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6622913615779467,0.009426565506093967,0.047315741583257506,0.9979603290557861
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,234,432,title:identifier; description:identifier; manufacturer:categorical; price_text:categorical; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6622913615779467,0.009426565506093967,0.047315741583257506,0.9979603290557861
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,235,432,title:identifier; description:identifier; manufacturer:categorical; price_text:categorical; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5927750923554971,0.008310053103505258,0.04612850082372323,0.9990187883377075
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,236,432,title:identifier; description:identifier; manufacturer:categorical; price_text:categorical; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6093821500285898,0.0068028845561387535,0.03885003885003885,0.9997766613960266
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,237,432,title:identifier; description:identifier; manufacturer:categorical; price_text:numeric; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,238,432,title:identifier; description:identifier; manufacturer:categorical; price_text:numeric; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,239,432,title:identifier; description:identifier; manufacturer:categorical; price_text:numeric; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,240,432,title:identifier; description:identifier; manufacturer:categorical; price_text:numeric; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
