model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,name_as_categorical,6,14,name:categorical; addr:text; city:text; phone:phone; type:text,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9670651199669057,0.7905384140342194,0.839378238341969,0.9686782956123352
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,addr_as_identifier,7,14,name:text; addr:identifier; city:text; phone:phone; type:text,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9984285944107372,0.8788629255105924,0.8450704225352113,0.9980999827384949
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,addr_as_categorical,8,14,name:text; addr:categorical; city:text; phone:phone; type:text,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9173080127321199,0.6630895079770768,0.7333333333333333,0.9874274730682373
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,city_as_identifier,9,14,name:text; addr:text; city:identifier; phone:phone; type:text,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9984285944107372,0.8788629255105924,0.8450704225352113,0.9980999827384949
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,city_as_categorical,10,14,name:text; addr:text; city:categorical; phone:phone; type:text,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9508942935282221,0.47547266210076455,0.5649717514124294,0.999106228351593
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,phone_as_identifier,11,14,name:text; addr:text; city:text; phone:identifier; type:text,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9984285944107372,0.8788629255105924,0.8450704225352113,0.9980999827384949
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,phone_as_categorical,12,14,name:text; addr:text; city:text; phone:categorical; type:text,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.7848452725684869,0.09456743335000085,0.2167487684729064,0.2308153212070465
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,type_as_identifier,13,14,name:text; addr:text; city:text; phone:phone; type:identifier,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9984285944107372,0.8788629255105924,0.8450704225352113,0.9980999827384949
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,type_as_categorical,14,14,name:text; addr:text; city:text; phone:phone; type:categorical,name:text; addr:text; city:text; phone:phone; type:text,12544,,0.9616126011215297,0.28507329842534246,0.31343283582089554,0.9996660947799683
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,manifest,1,17,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984850918205,0.4168780648856197,0.5304347826086957,0.9999730587005615
